date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:34	32736/32736	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227fe0-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom.eot?80741166	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom3e2d.eot	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello-custom.css?ver=1.0.0)
11:52:34	214512/214512	---M--	200	added ('OK')	font/ttf	etag:%22345f0-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello.ttf?61757689	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontellob975.ttf	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello.css?ver=1.0.0)
11:52:35	457738/457738	---M--	200	added ('OK')	image/svg+xml	etag:%226fc0a-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello.svg?61757689	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontellob975.svg	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello.css?ver=1.0.0)
11:52:35	32540/32540	---M--	200	added ('OK')	font/ttf	etag:%227f1c-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom.ttf?80741166	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom3e2d.ttf	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello-custom.css?ver=1.0.0)
11:52:35	19340/19340	---M--	200	added ('OK')	font/woff	etag:%224b8c-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom.woff?80741166	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom3e2d.woff	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello-custom.css?ver=1.0.0)
11:52:36	34522/34522	---M--	200	added ('OK')	image/svg+xml	etag:%2286da-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom.svg?80741166	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello-custom3e2d.svg	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello-custom.css?ver=1.0.0)
11:52:38	9574/9574	---M--	200	added ('OK')	image/gif	etag:%222566-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/preloader.gif	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/preloader.gif	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:38	930/930	---M--	200	added ('OK')	image/png	etag:%223a2-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/caption-bg.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/caption-bg.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:39	2259/2259	---M--	200	added ('OK')	image/png	etag:%228d3-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/alert.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/alert.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:39	843/843	---M--	200	added ('OK')	image/png	etag:%2234b-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/buttons.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/buttons.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:39	243/243	---M--	200	added ('OK')	image/png	etag:%22f3-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/fullscreen-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/fullscreen-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:39	229/229	---M--	200	added ('OK')	image/png	etag:%22e5-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/fullscreen-icon-ie.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/fullscreen-icon-ie.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:40	528/528	---M--	200	added ('OK')	image/png	etag:%22210-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/x-mark-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/x-mark-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:40	997/997	---M--	200	added ('OK')	image/png	etag:%223e5-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/x-mark-icon-ie.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/x-mark-icon-ie.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:41	502/502	---M--	200	added ('OK')	image/png	etag:%221f6-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-next-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-next-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:41	654/654	---M--	200	added ('OK')	image/png	etag:%2228e-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-next-icon-ie.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-next-icon-ie.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:41	626/626	---M--	200	added ('OK')	image/png	etag:%22272-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-prev-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-prev-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:42	663/663	---M--	200	added ('OK')	image/png	etag:%22297-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-prev-icon-ie.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-prev-icon-ie.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:42	609/609	---M--	200	added ('OK')	image/png	etag:%22261-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/play-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/play-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:43	683/683	---M--	200	added ('OK')	image/png	etag:%222ab-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/play-icon-ie.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/play-icon-ie.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:43	209/209	---M--	200	added ('OK')	image/png	etag:%22d1-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/pause-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/pause-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:43	250/250	---M--	200	added ('OK')	image/png	etag:%22fa-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/pause-icon-ie.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/pause-icon-ie.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:44	2074/2074	---M--	200	added ('OK')	image/png	etag:%2281a-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/thumb-overlay-play.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/thumb-overlay-play.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:44	739/739	---M--	200	added ('OK')	image/png	etag:%222e3-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-next-vertical-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-next-vertical-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:45	714/714	---M--	200	added ('OK')	image/png	etag:%222ca-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-prev-vertical-icon-64.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/ilightbox/dark-skin/arrow-prev-vertical-icon-64.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
11:52:47	169417/169417	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:41%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=14560&add_to_wishlist=14560	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index77c8.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=14560)
11:52:48	169417/169417	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:42%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=14560&add_to_wishlist=1665	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index1230.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=14560)
11:52:48	169417/169417	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:42%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=14560&add_to_wishlist=1655	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index4b71.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=14560)
11:52:49	169414/169414	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:43%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1665&add_to_wishlist=14560	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index9a77.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1665)
11:52:49	169414/169414	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:43%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1665&add_to_wishlist=1665	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index691d.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1665)
11:52:50	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5ff044547cff8%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
11:52:50	169414/169414	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:44%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1665&add_to_wishlist=1655	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/indexfc92.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1665)
11:52:50	169414/169414	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:45%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1655&add_to_wishlist=14560	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index5d7e.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1655)
11:52:50	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5ff044547cff8%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
11:52:51	169415/169415	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:46%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1655&add_to_wishlist=1655	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index2b8c.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1655)
11:52:51	169414/169414	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:45%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1655&add_to_wishlist=1665	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index7ace.html	(from https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1655)
11:52:51	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5ff044545dbf9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
11:52:52	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5ff044545dbf9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
11:52:52	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5ff044545dbf9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
11:52:52	71/71	---M--	200	added ('OK')	image/png	etag:%2247-5ff044545dbf9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
11:52:53	90/90	---M--	200	added ('OK')	image/png	etag:%225a-5ff044545dbf9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
11:52:53	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5ff044545dbf9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14)
